517,676
292,686
724,263
296,117
606,661
198,113
657,536
725,282
558,289
343,697
616,639
222,597
32,401
297,627
447,601
419,235
548,161
192,721
424,489
287,479
599,485
41,705
471,216
436,300
505,50
446,393
138,669
439,170
341,185
68,59
57,666
472,55
98,114
225,700
52,513
628,100
447,670
76,189
335,512
490,111
11,385
682,149
325,571
497,115
27,15
174,263
681,96
318,228
210,543
505,276
362,224
395,616
413,179
577,352
469,588
9,422
8,512
442,505
628,648
520,251
182,650
347,678
327,6
670,704
446,447
430,257
120,274
144,533
454,721
335,194
29,522
65,37
483,508
721,382
427,690
634,58
61,430
7,388
437,677
364,154
573,243
590,693
517,5
676,420
176,460
614,383
253,680
599,7
637,591
568,513
1,651
571,62
352,27
451,238
704,264
571,727
507,432
140,473
615,87
165,240
725,50
624,427
179,494
435,265
534,452
49,535
374,69
598,175
96,498
414,250
33,434
248,540
315,388
284,201
654,449
442,650
678,515
349,306
280,233
572,85
134,70
620,508
140,667
132,236
436,724
486,647
429,5
636,193
572,192
395,675
90,286
45,217
72,572
524,530
76,545
615,388
615,684
167,26
72,478
263,508
473,198
605,352
382,512
545,225
153,389
349,244
675,394
639,196
238,612
726,492
428,61
152,315
17,497
519,89
246,231
46,169
430,651
699,261
613,515
664,37
176,284
459,300
678,370
675,365
253,672
129,131
5,459
624,200
405,414
467,101
95,691
270,703
614,240
235,676
204,170
713,380
632,622
130,581
263,76
396,694
197,703
274,380
433,169
580,287
33,496
388,306
459,658
280,344
347,693
469,552
134,453
381,37
524,511
67,58
36,641
202,234
615,476
614,497
95,644
56,128
411,444
612,141
552,163
663,170
127,403
171,439
306,553
654,101
513,170
338,550
261,718
55,147
643,118
94,9
33,150
315,623
43,198
35,44
539,699
215,115
551,564
554,306
388,657
408,351
277,17
172,538
184,405
134,98
701,228
108,184
556,601
78,600
249,113
644,59
261,308
175,262
322,178
568,710
285,247
332,562
442,682
549,626
358,683
725,509
183,282
693,10
332,42
59,581
333,153
641,44
639,87
306,232
443,145
392,728
571,173
10,462
127,559
538,663
514,712
443,697
265,407
156,46
627,216
628,232
547,540
276,457
76,582
139,519
176,531
697,196
704,707
108,280
538,646
393,323
78,107
469,521
693,625
567,591
290,466
272,286
455,548
193,531
579,332
500,205
134,468
579,287
624,687
17,433
53,410
205,131
695,674
101,108
20,669
149,488
406,421
46,133
419,239
113,269
652,154
530,503
619,426
639,636
308,142
495,514
451,640
459,553
19,657
671,346
417,348
39,463
659,458
702,222
176,722
284,100
325,264
52,215
139,140
301,447
460,245
232,183
156,141
185,354
69,127
700,664
653,10
398,33
646,549
255,94
720,717
372,316
252,602
532,569
191,282
288,652
527,698
284,684
288,647
487,536
45,458
471,147
469,141
180,564
139,613
107,131
602,479
447,303
530,428
144,171
710,610
94,687
579,556
91,317
474,578
124,519
307,595
115,225
185,296
61,325
358,168
634,409
97,352
162,76
247,389
365,341
347,393
168,438
710,91
287,105
59,44
150,175
269,335
649,330
109,278
677,14
688,45
545,121
299,46
605,547
435,419
337,232
119,243
348,106
451,676
281,169
283,201
500,392
479,626
585,616
671,401
186,241
447,240
237,331
659,575
12,192
530,132
435,576
539,232
682,439
180,412
608,641
613,557
304,542
454,160
607,574
10,65
265,635
305,502
238,414
526,428
606,327
560,490
353,548
722,484
258,173
168,316
263,230
322,568
43,226
177,651
71,366
165,514
272,648
288,510
333,85
210,388
591,219
149,215
39,321
699,475
494,316
240,207
547,563
46,39
60,401
690,309
38,304
95,311
224,383
270,6
646,658
573,686
149,171
172,366
492,321
112,436
637,353
643,455
365,138
495,425
539,634
183,27
388,278
516,612
110,235
67,206
343,89
163,670
261,336
307,24
106,597
460,14
399,374
648,35
512,414
638,501
497,93
706,156
549,493
217,660
177,463
137,520
552,300
461,84
85,217
109,191
86,18
384,485
393,303
699,354
166,608
126,663
150,103
91,700
45,308
80,223
42,217
14,44
695,476
128,52
693,415
421,228
434,76
714,276
557,133
630,723
12,28
658,341
309,20
490,355
506,570
578,727
58,592
42,24
517,348
254,660
35,125
337,469
379,500
194,208
633,95
202,95
123,309
436,433
507,375
237,285
216,86
461,452
127,681
654,94
300,180
203,335
483,540
253,133
312,447
341,394
721,722
489,115
302,374
726,259
20,234
544,236
498,454
137,75
406,63
169,155
421,550
491,175
361,193
308,122
90,99
517,82
270,455
375,21
101,551
280,299
56,273
714,4
727,122
79,582
185,426
9,606
247,678
52,57
320,539
180,410
87,146
670,357
50,317
378,151
317,108
629,373
381,614
555,558
7,83
589,193
509,598
248,27
725,301
263,317
289,621
176,376
216,118
182,266
613,560
596,201
117,496
23,677
381,28
506,566
111,366
30,621
414,457
97,588
207,538
176,496
430,531
143,646
98,325
184,711
334,229
361,630
725,562
578,555
590,355
392,151
170,601
221,33
329,496
622,536
306,247
303,185
49,624
103,147
398,465
307,3
694,117
82,139
680,660
694,719
464,357
319,635
229,540
117,558
308,10
543,63
258,117
248,307
12,351
633,588
265,211
41,408
329,123
547,458
55,512
626,519
319,217
425,548
28,721
556,514
2,370
577,438
666,97
17,127
626,99
716,341
488,28
20,88
151,17
724,384
529,622
175,297
288,49
295,316
41,300
280,44
670,128
482,56
403,677
184,479
225,349
269,714
555,289
251,706
484,247
362,463
318,715
31,606
35,326
371,77
626,651
299,17
51,230
73,632
357,435
560,582
233,100
567,59
568,90
215,323
515,26
57,104
12,89
159,225
593,530
302,491
453,50
686,682
281,208
34,87
93,595
669,326
144,686
564,712
225,50
307,11
254,364
293,266
631,630
491,496
431,243
436,333
471,393
464,201
601,677
288,694
721,407
470,136
364,305
120,589
533,605
49,58
418,342
502,321
243,442
88,123
134,524
635,606
366,548
78,238
496,545
382,666
223,123
74,587
606,372
625,410
248,674
468,666
465,419
436,157
132,524
458,267
497,542
144,134
362,400
551,307
216,204
245,617
505,497
653,382
140,549
241,566
672,709
681,586
577,389
192,709
362,651
247,309
642,569
443,275
241,443
32,635
647,455
524,601
223,626
254,541
447,495
556,568
653,508
604,501
346,67
482,158
167,178
467,81
19,359
534,438
74,566
522,170
292,317
43,693
215,297
505,111
242,332
128,344
290,3
117,85
71,48
243,416
404,710
497,423
341,303
310,415
318,104
585,60
599,628
24,263
375,708
374,66
489,681
410,228
684,705
314,204
24,557
621,429
717,567
301,329
319,61
193,638
165,227
147,35
305,171
477,680
328,122
195,89
74,605
495,208
582,80
412,55
87,482
662,75
321,235
582,640
474,46
727,639
273,145
123,27
495,600
156,94
172,351
361,424
406,128
632,259
386,494
492,473
247,426
726,17
110,579
107,584
625,105
494,348
429,66
553,195
116,710
467,288
332,278
712,9
584,65
446,419
559,210
164,255
636,161
273,17
190,380
50,264
663,722
612,363
59,437
7,175
596,475
641,199
202,74
387,57
139,104
476,147
314,89
402,399
429,124
594,619
504,644
154,617
637,216
251,146
102,259
321,698
183,412
346,563
486,4
69,74
287,723
221,50
450,691
197,493
30,150
409,362
38,495
578,468
641,129
176,412
98,359
95,623
371,30
76,440
104,363
434,325
414,696
